Name,MODEL,Classification,HUB_THICKNESS,DIAMETER,Direction,Performance_File,SHAFT_DIAMETER,PITCH,WEIGHT,surface_area,density,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,CREO_DESCRIPTION,CREO_MODELED_BY,CREO_DIAMETER,CREO_PITCH,CREO_HUB_THICKNESS,CREO_SHAFT_DIAMETER,CREO_WEIGHT,CREO_PROP_OFFSET,CREO_PTC_MATERIAL_NAME
apc_propellers_5x5EP,apc_propellers_5x5EP,Propeller,6.35,127.0,-1.0,PER3_5x5E.dat,6.35,127.0,0.0039900000000000005,27932.249785249584,7.814414501889358e-09,0.6420817152214331,0.0,0.0,0.0,0.642081753961854,0.0,0.0,0.0,1.267308165239946,0.601860021471433,0.0,0.0,0.0,0.6018600602118539,0.0,0.0,0.0,1.267308165239946,,,127.0,127.0,6.35,6.35,0.0039900000000000005,0.0,AIR_STP_TABLE
apc_propellers_12x4_5MRP,apc_propellers_12x4_5MRP,Propeller,9.14,304.8,-1.0,PER3_12x45MR.dat,6.35,114.3,0.02214,154802.82545025548,2.7592665976357756e-07,1073.609697441478,0.0,0.0,0.0,1073.609765119004,0.0,0.0,0.0,2136.9753990651325,1073.1473057554779,0.0,0.0,0.0,1073.1473734330038,0.0,0.0,0.0,2136.9753990651325,,,304.8,114.3,9.14,6.35,0.02214,0.0,AIR_STP_TABLE
apc_propellers_15x4EP,apc_propellers_15x4EP,Propeller,11.43,381.0,-1.0,PER3_15x4E.dat,6.35,101.6,0.045,241864.14746021328,6.750486112210165e-08,801.9182236968162,0.0,0.0,0.0,801.9182742796152,0.0,0.0,0.0,1596.1769761359346,800.4484685718162,0.0,0.0,0.0,800.4485191546152,0.0,0.0,0.0,1596.1769761359346,,,381.0,101.6,11.43,6.35,0.045,0.0,AIR_STP_TABLE
apc_propellers_11x9,apc_propellers_11x9,Propeller,14.73,279.4,1.0,PER3_11x9.dat,6.35,228.6,0.041960000000000004,135783.14129095047,3.2208468184381454e-08,144.0241908196896,0.0,0.0,0.0,144.02419980489128,0.0,0.0,0.0,283.8430095753854,141.7481450986896,0.0,0.0,0.0,141.74815408389128,0.0,0.0,0.0,283.8430095753854,,,279.4,228.6,14.73,6.35,0.041960000000000004,0.0,AIR_STP_TABLE
apc_propellers_13x4_5EP,apc_propellers_13x4_5EP,Propeller,10.16,330.2,-1.0,PER3_13x45EP.dat,6.35,114.3,0.03089,181945.9880569341,3.4221328102383345e-08,203.91784479468393,0.0,0.0,0.0,203.9178576496854,0.0,0.0,0.0,405.78751309913946,203.12068509868394,0.0,0.0,0.0,203.1206979536854,0.0,0.0,0.0,405.78751309913946,,,330.2,114.3,10.16,6.35,0.03089,0.0,AIR_STP_TABLE
apc_propellers_21x13WE,apc_propellers_21x13WE,Propeller,13.46,533.4,1.0,PER3_21x13WE.dat,6.35,330.2,0.128,469676.4387131787,1.4717460674952478e-07,7898.27178404098,0.0,0.0,0.0,7898.2722831020565,0.0,0.0,0.0,15743.0862581761,7892.47429284098,0.0,0.0,0.0,7892.4747919020565,0.0,0.0,0.0,15743.0862581761,,,533.4,330.2,13.46,6.35,0.128,0.0,AIR_STP_TABLE
apc_propellers_10x4_7SF,apc_propellers_10x4_7SF,Propeller,7.37,254.0,1.0,PER3_10x47SF.dat,6.35,119.38,0.01193,107306.18096567113,3.966989342667623e-09,6.000364010406034,0.0,0.0,0.0,6.0003643883297615,0.0,0.0,0.0,11.94711688942705,5.838363856156033,0.0,0.0,0.0,5.838364234079761,0.0,0.0,0.0,11.94711688942705,,,254.0,119.38,7.37,6.35,0.01193,0.0,AIR_STP_TABLE
apc_propellers_18x5_5MR,apc_propellers_18x5_5MR,Propeller,10.41,457.2,1.0,PER3_18x55MR.dat,6.35,139.7,0.06101,343443.0377285813,1.6347364318058756e-07,3660.0931843741696,0.0,0.0,0.0,3660.0934157641013,0.0,0.0,0.0,7300.006319025217,3658.4402999289196,0.0,0.0,0.0,3658.4405313188513,0.0,0.0,0.0,7300.006319025217,,,457.2,139.7,10.41,6.35,0.06101,0.0,AIR_STP_TABLE
apc_propellers_12x9W,apc_propellers_12x9W,Propeller,13.97,304.8,1.0,PER3_12x9W.dat,7.94,228.6,0.053020000000000005,159558.2738849484,3.1029191027712374e-08,185.70850061531706,0.0,0.0,0.0,185.70851222962224,0.0,0.0,0.0,367.30463123194454,183.12164288581707,0.0,0.0,0.0,183.12165450012225,0.0,0.0,0.0,367.30463123194454,,,304.8,228.6,13.97,7.94,0.053020000000000005,0.0,AIR_STP_TABLE
apc_propellers_12x8E,apc_propellers_12x8E,Propeller,10.67,304.8,1.0,PER3_12x8E.dat,6.35,203.2,0.02599,156298.41047812707,2.551437163685497e-08,116.09324377177118,0.0,0.0,0.0,116.09325107733788,0.0,0.0,0.0,230.67947786722,115.35351054402119,0.0,0.0,0.0,115.35351784958789,0.0,0.0,0.0,230.67947786722,,,304.8,203.2,10.67,6.35,0.02599,0.0,AIR_STP_TABLE
apc_propellers_15x8E,apc_propellers_15x8E,Propeller,11.94,381.0,1.0,PER3_15x8E.dat,6.35,203.2,0.044,242484.764376541,5.6540154012005426e-08,701.9388747240681,0.0,0.0,0.0,701.9389189811621,0.0,0.0,0.0,1396.5647547460171,700.3706751240682,0.0,0.0,0.0,700.3707193811622,0.0,0.0,0.0,1396.5647547460171,,,381.0,203.2,11.94,6.35,0.044,0.0,AIR_STP_TABLE
apc_propellers_9_625x3_75N,apc_propellers_9_625x3_75N,Propeller,14.22,244.47,1.0,PER3_9625x375N.dat,6.35,95.25,0.03089,105021.21062208574,2.2698355985367843e-08,57.61394092160971,0.0,0.0,0.0,57.61394450072788,0.0,0.0,0.0,113.18685324374698,56.052386552609704,0.0,0.0,0.0,56.05239013172788,0.0,0.0,0.0,113.18685324374698,,,244.47,95.25,14.22,6.35,0.03089,0.0,AIR_STP_TABLE
apc_propellers_12x8,apc_propellers_12x8,Propeller,14.22,304.8,1.0,PER3_12x8.dat,6.35,203.2,0.0479,159768.55874541093,7.181050787609788e-08,437.6505346151861,0.0,0.0,0.0,437.65056201781374,0.0,0.0,0.0,865.2612564809572,435.22908902518606,0.0,0.0,0.0,435.2291164278137,0.0,0.0,0.0,865.2612564809572,,,304.8,203.2,14.22,6.35,0.0479,0.0,AIR_STP_TABLE
apc_propellers_14x8_5EP,apc_propellers_14x8_5EP,Propeller,11.18,355.6,-1.0,PER3_14x85E.dat,6.35,215.9,0.03701,211278.7653449412,3.568520687385356e-08,314.7963192406118,0.0,0.0,0.0,314.796339084998,0.0,0.0,0.0,626.292025249364,313.6398270596118,0.0,0.0,0.0,313.639846903998,0.0,0.0,0.0,626.292025249364,,,355.6,215.9,11.18,6.35,0.03701,0.0,AIR_STP_TABLE
apc_propellers_25x12_5E,apc_propellers_25x12_5E,Propeller,16.0,635.0,1.0,PER3_25x125E.dat,7.94,317.5,0.22312,665603.0095077491,2.0101192405391642e-07,25755.76188204587,0.0,0.0,0.0,25755.763509428107,0.0,0.0,0.0,51337.72132439606,25741.48220204587,0.0,0.0,0.0,25741.483829428107,0.0,0.0,0.0,51337.72132439606,,,635.0,317.5,16.0,7.94,0.22312,0.0,AIR_STP_TABLE
apc_propellers_5x7_5E,apc_propellers_5x7_5E,Propeller,7.11,127.0,1.0,PER3_5x75E.dat,5.0,190.5,0.0049900000000000005,28244.55158395212,9.849430897698633e-10,0.09091866305880678,0.0,0.0,0.0,0.09091866865110922,0.0,0.0,0.0,0.17885227680267923,0.02785491830880677,0.0,0.0,0.0,0.027854923901109212,0.0,0.0,0.0,0.17885227680267923,,,127.0,190.5,7.11,5.0,0.0049900000000000005,0.0,AIR_STP_TABLE
apc_propellers_4_7x4_2E,apc_propellers_4_7x4_2E,Propeller,6.6,119.38,1.0,PER3_47x42E.dat,6.35,106.68,0.00313,24929.948124256854,3.480575778380277e-08,2.3275047875098944,0.0,0.0,0.0,2.327504926073169,0.0,0.0,0.0,4.580551233685616,2.293419087509894,0.0,0.0,0.0,2.2934192260731687,0.0,0.0,0.0,4.580551233685616,,,119.38,106.68,6.6,6.35,0.00313,0.0,AIR_STP_TABLE
apc_propellers_8_8x8_5,apc_propellers_8_8x8_5,Propeller,14.73,223.52,1.0,PER3_88x85.dat,6.35,215.9,0.02495,89052.90184305786,3.3869133811853724e-07,625.4295024070276,0.0,0.0,0.0,625.4295410226032,0.0,0.0,0.0,1222.5651261225876,624.0761339432776,0.0,0.0,0.0,624.0761725588532,0.0,0.0,0.0,1222.5651261225876,,,223.52,215.9,14.73,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_22x12E,apc_propellers_22x12E,Propeller,13.72,558.8,1.0,PER3_22x12E.dat,7.94,304.8,0.13599,514821.8076562681,2.3546817531819862e-07,15512.277497328962,0.0,0.0,0.0,15512.278477550364,0.0,0.0,0.0,30925.148674801632,15505.877862324962,0.0,0.0,0.0,15505.878842546364,0.0,0.0,0.0,30925.148674801632,,,558.8,304.8,13.72,7.94,0.13599,0.0,AIR_STP_TABLE
apc_propellers_17x8,apc_propellers_17x8,Propeller,18.29,431.8,1.0,PER3_17x8.dat,7.94,203.2,0.11594,318045.2357723701,3.446388239948772e-08,1085.95756204214,0.0,0.0,0.0,1085.9576302034009,0.0,0.0,0.0,2151.336283360629,1076.2613810036398,0.0,0.0,0.0,1076.2614491649008,0.0,0.0,0.0,2151.336283360629,,,431.8,203.2,18.29,7.94,0.11594,0.0,AIR_STP_TABLE
apc_propellers_8_75x9_25W,apc_propellers_8_75x9_25W,Propeller,14.73,222.25,1.0,PER3_875x925W.dat,6.35,234.95,0.02495,88104.86012931175,9.318554665246077e-09,16.82429333122809,0.0,0.0,0.0,16.824294369643205,0.0,0.0,0.0,32.878953624194494,15.470924867478091,0.0,0.0,0.0,15.470925905893205,0.0,0.0,0.0,32.878953624194494,,,222.25,234.95,14.73,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_7x4,apc_propellers_7x4,Propeller,10.16,177.8,1.0,PER3_7x4.dat,4.76,101.6,0.01193,55448.79868986864,2.0893872830586748e-08,10.595028792279066,0.0,0.0,0.0,10.595029450654303,0.0,0.0,0.0,20.827605970687927,10.287158440279066,0.0,0.0,0.0,10.287159098654303,0.0,0.0,0.0,20.827605970687927,,,177.8,101.6,10.16,4.76,0.01193,0.0,AIR_STP_TABLE
apc_propellers_8x6,apc_propellers_8x6,Propeller,11.43,203.2,1.0,PER3_8x6.dat,6.35,152.4,0.019010000000000003,72319.82495419036,7.541303060868998e-08,73.35292711779906,0.0,0.0,0.0,73.35293166686249,0.0,0.0,0.0,144.27361673857126,72.73203723054905,0.0,0.0,0.0,72.73204177961249,0.0,0.0,0.0,144.27361673857126,,,203.2,152.4,11.43,6.35,0.019010000000000003,0.0,AIR_STP_TABLE
apc_propellers_20x14,apc_propellers_20x14,Propeller,21.08,508.0,1.0,PER3_20x14.dat,7.94,355.6,0.19999,439434.9640753414,5.400687946614849e-07,37558.964838935135,0.0,0.0,0.0,37558.96719799913,0.0,0.0,0.0,74434.52280355559,37536.74762985113,0.0,0.0,0.0,37536.74998891513,0.0,0.0,0.0,74434.52280355559,,,508.0,355.6,21.08,7.94,0.19999,0.0,AIR_STP_TABLE
apc_propellers_10x9,apc_propellers_10x9,Propeller,12.95,254.0,1.0,PER3_10x9.dat,6.35,228.6,0.03289,111870.13911795166,7.699846540754853e-09,20.655331579962436,0.0,0.0,0.0,20.655332868886923,0.0,0.0,0.0,40.74613589739047,19.276397773712436,0.0,0.0,0.0,19.276399062636923,0.0,0.0,0.0,40.74613589739047,,,254.0,228.6,12.95,6.35,0.03289,0.0,AIR_STP_TABLE
apc_propellers_7_4x7_5C,apc_propellers_7_4x7_5C,Propeller,13.21,187.96,1.0,PER3_74x75C.dat,8.33,190.5,0.015880000000000002,63531.728443782835,2.4215583259439054e-08,20.114006783577196,0.0,0.0,0.0,20.114007998834666,0.0,0.0,0.0,39.197441085089395,19.421225506577194,0.0,0.0,0.0,19.421226721834664,0.0,0.0,0.0,39.197441085089395,,,187.96,190.5,13.21,8.33,0.015880000000000002,0.0,AIR_STP_TABLE
apc_propellers_17x10N,apc_propellers_17x10N,Propeller,17.53,431.8,1.0,PER3_17x10N.dat,7.94,254.0,0.09811,316995.3079677181,2.68190587605103e-07,8093.2955083845845,0.0,0.0,0.0,8093.296016760724,0.0,0.0,0.0,16045.595682210183,8085.758185559835,0.0,0.0,0.0,8085.758693935974,0.0,0.0,0.0,16045.595682210183,,,431.8,254.0,17.53,7.94,0.09811,0.0,AIR_STP_TABLE
apc_propellers_9_3x3,apc_propellers_9_3x3,Propeller,11.43,236.22,1.0,PER3_93x3.dat,6.35,76.2,0.02495,96297.22286508401,9.722553612512877e-09,17.196833283444263,0.0,0.0,0.0,17.196834357200835,0.0,0.0,0.0,33.96979338107363,16.381935719694262,0.0,0.0,0.0,16.381936793450834,0.0,0.0,0.0,33.96979338107363,,,236.22,76.2,11.43,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_16x4EP,apc_propellers_16x4EP,Propeller,12.45,406.4,-1.0,PER3_16x4E.dat,6.35,101.6,0.055020000000000006,275514.7108417581,1.0991705662330072e-07,1841.564445799268,0.0,0.0,0.0,1841.564561948036,0.0,0.0,0.0,3664.790114453203,1839.432386411768,0.0,0.0,0.0,1839.432502560536,0.0,0.0,0.0,3664.790114453203,,,406.4,101.6,12.45,6.35,0.055020000000000006,0.0,AIR_STP_TABLE
apc_propellers_14x8,apc_propellers_14x8,Propeller,16.26,355.6,1.0,PER3_14x8.dat,7.94,203.2,0.07003000000000001,217100.76123774223,4.3373406936123506e-08,559.7247628483858,0.0,0.0,0.0,559.7247978982178,0.0,0.0,0.0,1107.1102553909377,555.0959969413858,0.0,0.0,0.0,555.0960319912178,0.0,0.0,0.0,1107.1102553909377,,,355.6,203.2,16.26,7.94,0.07003000000000001,0.0,AIR_STP_TABLE
apc_propellers_18x10EP,apc_propellers_18x10EP,Propeller,12.45,457.2,-1.0,PER3_18x10E.dat,6.35,254.0,0.07298,346413.8596887072,4.521541358587535e-08,1212.1725559465567,0.0,0.0,0.0,1212.1726324889162,0.0,0.0,0.0,2414.796981039447,1209.3445353340567,0.0,0.0,0.0,1209.3446118764161,0.0,0.0,0.0,2414.796981039447,,,457.2,254.0,12.45,6.35,0.07298,0.0,AIR_STP_TABLE
apc_propellers_14x4W,apc_propellers_14x4W,Propeller,10.67,355.6,1.0,PER3_14x4W.dat,6.35,101.6,0.05615,210698.8446198481,2.747652894990748e-08,231.218660350472,0.0,0.0,0.0,231.21867493303736,0.0,0.0,0.0,460.2281164103285,229.62050641672198,0.0,0.0,0.0,229.62052099928735,0.0,0.0,0.0,460.2281164103285,,,355.6,101.6,10.67,6.35,0.05615,0.0,AIR_STP_TABLE
apc_propellers_9x6SF,apc_propellers_9x6SF,Propeller,7.62,228.6,1.0,PER3_9x6SF.dat,6.35,152.4,0.00907,87647.72619688975,8.56185740492324e-09,8.797545496407476,0.0,0.0,0.0,8.797546049067183,0.0,0.0,0.0,17.491518023178582,8.665884469407477,0.0,0.0,0.0,8.665885022067183,0.0,0.0,0.0,17.491518023178582,,,228.6,152.4,7.62,6.35,0.00907,0.0,AIR_STP_TABLE
apc_propellers_12_5x6,apc_propellers_12_5x6,Propeller,12.7,317.5,1.0,PER3_125x6.dat,6.35,152.4,0.053020000000000005,171203.7895000672,1.6965929253194214e-07,1083.9640882550923,0.0,0.0,0.0,1083.964156343274,0.0,0.0,0.0,2149.5923905407085,1081.8261893050922,0.0,0.0,0.0,1081.8262573932739,0.0,0.0,0.0,2149.5923905407085,,,317.5,152.4,12.7,6.35,0.053020000000000005,0.0,AIR_STP_TABLE
apc_propellers_11x5_5E,apc_propellers_11x5_5E,Propeller,10.41,279.4,1.0,PER3_11x55E.dat,6.35,139.7,0.023,131905.0336556531,2.288339867699882e-08,71.78744823427117,0.0,0.0,0.0,71.78745274582631,0.0,0.0,0.0,142.52027186243245,71.16433165927116,0.0,0.0,0.0,71.1643361708263,0.0,0.0,0.0,142.52027186243245,,,279.4,139.7,10.41,6.35,0.023,0.0,AIR_STP_TABLE
apc_propellers_8_8x8_75,apc_propellers_8_8x8_75,Propeller,14.73,223.52,1.0,PER3_88x875.dat,6.35,222.25,0.026940000000000002,89052.90184305786,4.223072726476675e-08,77.98351999851266,0.0,0.0,0.0,77.98352481340946,0.0,0.0,0.0,152.43913437971787,76.52220751701266,0.0,0.0,0.0,76.52221233190946,0.0,0.0,0.0,152.43913437971787,,,223.52,222.25,14.73,6.35,0.026940000000000002,0.0,AIR_STP_TABLE
apc_propellers_16x12E,apc_propellers_16x12E,Propeller,12.19,406.4,1.0,PER3_16x12E.dat,6.35,304.8,0.05198,275177.5708261382,9.000393965026814e-08,1476.1426254162784,0.0,0.0,0.0,1476.142718536798,0.0,0.0,0.0,2938.1900993893305,1474.2116190967783,0.0,0.0,0.0,1474.2117122172979,0.0,0.0,0.0,2938.1900993893305,,,406.4,304.8,12.19,6.35,0.05198,0.0,AIR_STP_TABLE
apc_propellers_8_75x5_0,apc_propellers_8_75x5_0,Propeller,12.7,222.25,1.0,PER3_875x50.dat,6.35,127.0,0.028079999999999997,86646.97892567217,1.776242101708085e-08,27.487460191081034,0.0,0.0,0.0,27.487461897656818,0.0,0.0,0.0,54.03467756343608,26.355204391081035,0.0,0.0,0.0,26.35520609765682,0.0,0.0,0.0,54.03467756343608,,,222.25,127.0,12.7,6.35,0.028079999999999997,0.0,AIR_STP_TABLE
apc_propellers_11x14,apc_propellers_11x14,Propeller,14.48,279.4,1.0,PER3_11x14.dat,7.94,355.6,0.03914,135595.35306132108,7.95057155555597e-08,349.312509236628,0.0,0.0,0.0,349.3125309917031,0.0,0.0,0.0,688.7666821046064,347.260884372628,0.0,0.0,0.0,347.26090612770315,0.0,0.0,0.0,688.7666821046064,,,279.4,355.6,14.48,7.94,0.03914,0.0,AIR_STP_TABLE
apc_propellers_19x11,apc_propellers_19x11,Propeller,20.32,482.6,1.0,PER3_19x11.dat,7.94,279.4,0.13213,397058.45305421785,1.4895018932921962e-07,8135.230129545923,0.0,0.0,0.0,8135.230640339457,0.0,0.0,0.0,16118.101860805364,8121.590931017923,0.0,0.0,0.0,8121.591441811457,0.0,0.0,0.0,16118.101860805364,,,482.6,279.4,20.32,7.94,0.13213,0.0,AIR_STP_TABLE
apc_propellers_21x13E,apc_propellers_21x13E,Propeller,14.73,533.4,1.0,PER3_21x13E.dat,6.35,330.2,0.13013,471829.94549934316,3.501924536475255e-08,2058.0408621806864,0.0,0.0,0.0,2058.04099213338,0.0,0.0,0.0,4099.410990079457,2050.982191311436,0.0,0.0,0.0,2050.9823212641295,0.0,0.0,0.0,4099.410990079457,,,533.4,330.2,14.73,6.35,0.13013,0.0,AIR_STP_TABLE
apc_propellers_10x8E,apc_propellers_10x8E,Propeller,10.16,254.0,1.0,PER3_10x8E.dat,6.35,203.2,0.02,109588.16004181142,6.077051247951385e-09,12.722696002438438,0.0,0.0,0.0,12.722696800547503,0.0,0.0,0.0,25.230229323268873,12.206568002438438,0.0,0.0,0.0,12.206568800547503,0.0,0.0,0.0,25.230229323268873,,,254.0,203.2,10.16,6.35,0.02,0.0,AIR_STP_TABLE
apc_propellers_8_75x9_0W,apc_propellers_8_75x9_0W,Propeller,14.48,222.25,1.0,PER3_875x90W.dat,6.35,228.6,0.02608,87925.31810915908,5.069067605782236e-08,89.89752183044943,0.0,0.0,0.0,89.89752738330456,0.0,0.0,0.0,175.81799730281423,88.53047082244944,0.0,0.0,0.0,88.53047637530457,0.0,0.0,0.0,175.81799730281423,,,222.25,228.6,14.48,6.35,0.02608,0.0,AIR_STP_TABLE
apc_propellers_13x4_7SF,apc_propellers_13x4_7SF,Propeller,7.62,330.2,1.0,PER3_13x47SF.dat,6.35,119.38,0.02214,179260.43841771735,3.94448496410413e-08,175.8954775942021,0.0,0.0,0.0,175.8954887070876,0.0,0.0,0.0,350.79499382344716,175.5740911402021,0.0,0.0,0.0,175.5741022530876,0.0,0.0,0.0,350.79499382344716,,,330.2,119.38,7.62,6.35,0.02214,0.0,AIR_STP_TABLE
apc_propellers_4_1x4_1EP,apc_propellers_4_1x4_1EP,Propeller,7.62,104.14,-1.0,PER3_41x41E.dat,6.35,104.14,0.00313,19617.18005325964,4.798505407562631e-09,0.2171089626561375,0.0,0.0,0.0,0.21710897498193688,0.0,0.0,0.0,0.42220672253556607,0.1716735696561375,0.0,0.0,0.0,0.17167358198193688,0.0,0.0,0.0,0.42220672253556607,,,104.14,104.14,7.62,6.35,0.00313,0.0,AIR_STP_TABLE
apc_propellers_12x9,apc_propellers_12x9,Propeller,13.46,304.8,1.0,PER3_12x9.dat,7.94,228.6,0.04395,159057.19802484172,6.796676619113037e-07,3916.1721266410773,0.0,0.0,0.0,3916.1723717550335,0.0,0.0,0.0,7751.77595280316,3914.181503686077,0.0,0.0,0.0,3914.1817488000333,0.0,0.0,0.0,7751.77595280316,,,304.8,228.6,13.46,7.94,0.04395,0.0,AIR_STP_TABLE
apc_propellers_14x12E,apc_propellers_14x12E,Propeller,11.18,355.6,1.0,PER3_14x12E.dat,6.35,304.8,0.03502,211278.7653449412,3.568174502845013e-08,314.7657806425134,0.0,0.0,0.0,314.7658004849745,0.0,0.0,0.0,626.2312682478289,313.6714721805134,0.0,0.0,0.0,313.67149202297446,0.0,0.0,0.0,626.2312682478289,,,355.6,304.8,11.18,6.35,0.03502,0.0,AIR_STP_TABLE
apc_propellers_18x5_5MRP,apc_propellers_18x5_5MRP,Propeller,10.41,457.2,-1.0,PER3_18x55MR.dat,6.35,139.7,0.06101,343443.0377285813,5.49647610547214e-08,1230.6335345747661,0.0,0.0,0.0,1230.6336123750284,0.0,0.0,0.0,2454.4819288081108,1228.9806501295163,0.0,0.0,0.0,1228.9807279297786,0.0,0.0,0.0,2454.4819288081108,,,457.2,139.7,10.41,6.35,0.06101,0.0,AIR_STP_TABLE
apc_propellers_8x6EP,apc_propellers_8x6EP,Propeller,9.4,203.2,-1.0,PER3_8x6E.dat,6.35,152.4,0.01402,70983.4338508541,8.205002983940539e-09,6.528218982276695,0.0,0.0,0.0,6.528219389315645,0.0,0.0,0.0,12.909246437906823,6.218517182276695,0.0,0.0,0.0,6.218517589315645,0.0,0.0,0.0,12.909246437906823,,,203.2,152.4,9.4,6.35,0.01402,0.0,AIR_STP_TABLE
apc_propellers_9x4_7SFP,apc_propellers_9x4_7SFP,Propeller,7.87,228.6,-1.0,PER3_9x47SF.dat,6.35,119.38,0.00907,87832.25549537996,2.9782864648251347e-08,31.619152541744896,0.0,0.0,0.0,31.61915452727301,0.0,0.0,0.0,62.841383848726664,31.478710620994896,0.0,0.0,0.0,31.47871260652301,0.0,0.0,0.0,62.841383848726664,,,228.6,119.38,7.87,6.35,0.00907,0.0,AIR_STP_TABLE
apc_propellers_7x6EP,apc_propellers_7x6EP,Propeller,8.38,177.8,-1.0,PER3_7x6E.dat,6.35,152.4,0.007980000000000001,54442.028043056365,2.4724132286790985e-08,10.284183736120998,0.0,0.0,0.0,10.284184374589122,0.0,0.0,0.0,20.327842708548125,10.144086058120998,0.0,0.0,0.0,10.144086696589122,0.0,0.0,0.0,20.327842708548125,,,177.8,152.4,8.38,6.35,0.007980000000000001,0.0,AIR_STP_TABLE
apc_propellers_12x12N,apc_propellers_12x12N,Propeller,14.22,304.8,1.0,PER3_12x12N.dat,7.94,304.8,0.045950000000000005,159803.8993065693,2.2112732033484765e-07,1347.6606028731592,0.0,0.0,0.0,1347.660687122861,0.0,0.0,0.0,2664.413003474957,1345.3377338781593,0.0,0.0,0.0,1345.337818127861,0.0,0.0,0.0,2664.413003474957,,,304.8,304.8,14.22,7.94,0.045950000000000005,0.0,AIR_STP_TABLE
apc_propellers_13x4E,apc_propellers_13x4E,Propeller,10.16,330.2,1.0,PER3_13x4E.dat,6.35,101.6,0.02998,181945.9880569341,2.891392404405941e-08,172.2921173012907,0.0,0.0,0.0,172.2921281626031,0.0,0.0,0.0,342.8537108984716,171.5184414292907,0.0,0.0,0.0,171.5184522906031,0.0,0.0,0.0,342.8537108984716,,,330.2,101.6,10.16,6.35,0.02998,0.0,AIR_STP_TABLE
apc_propellers_14x10,apc_propellers_14x10,Propeller,16.26,355.6,1.0,PER3_14x10.dat,7.94,254.0,0.07398,217100.76123774223,8.50623234947644e-08,1097.7115289918925,0.0,0.0,0.0,1097.7115977303283,0.0,0.0,0.0,2171.2237368654332,1092.8216803298926,0.0,0.0,0.0,1092.8217490683285,0.0,0.0,0.0,2171.2237368654332,,,355.6,254.0,16.26,7.94,0.07398,0.0,AIR_STP_TABLE
apc_propellers_14x6,apc_propellers_14x6,Propeller,15.24,355.6,1.0,PER3_14x6.dat,7.94,152.4,0.07121,215935.82475259047,4.411879421006007e-08,532.9137174013033,0.0,0.0,0.0,532.9137508169957,0.0,0.0,0.0,1055.4930963147713,528.7789514773033,0.0,0.0,0.0,528.7789848929957,0.0,0.0,0.0,1055.4930963147713,,,355.6,152.4,15.24,7.94,0.07121,0.0,AIR_STP_TABLE
apc_propellers_17x4W,apc_propellers_17x4W,Propeller,11.18,431.8,1.0,PER3_17x4W.dat,7.94,101.6,0.09498000000000001,308222.8848630594,6.278420337503348e-08,1202.1039834151213,0.0,0.0,0.0,1202.1040593168914,0.0,0.0,0.0,2395.645695676757,1199.1360388771213,0.0,0.0,0.0,1199.1361147788914,0.0,0.0,0.0,2395.645695676757,,,431.8,101.6,11.18,7.94,0.09498000000000001,0.0,AIR_STP_TABLE
apc_propellers_8_75x7_5W,apc_propellers_8_75x7_5W,Propeller,14.48,222.25,1.0,PER3_875x75W.dat,6.35,190.5,0.02495,87925.31810915908,1.524475535128361e-08,27.03585419591963,0.0,0.0,0.0,27.03585586588982,0.0,0.0,0.0,52.87564821934215,25.728035075919628,0.0,0.0,0.0,25.728036745889817,0.0,0.0,0.0,52.87564821934215,,,222.25,190.5,14.48,6.35,0.02495,0.0,AIR_STP_TABLE
apc_propellers_11x4_7SFP,apc_propellers_11x4_7SFP,Propeller,7.37,279.4,-1.0,PER3_11x47SF.dat,6.35,119.38,0.01501,129175.99494933273,2.674196897524977e-08,59.17578971022753,0.0,0.0,0.0,59.1757934428656,0.0,0.0,0.0,117.91423944139342,58.97196554297752,0.0,0.0,0.0,58.97196927561559,0.0,0.0,0.0,117.91423944139342,,,279.4,119.38,7.37,6.35,0.01501,0.0,AIR_STP_TABLE
apc_propellers_20x13EP,apc_propellers_20x13EP,Propeller,12.95,508.0,-1.0,PER3_20x13E.dat,6.35,330.2,0.09802,426228.2672919033,2.1703456688206191e-07,9219.890591113723,0.0,0.0,0.0,9219.891173627857,0.0,0.0,0.0,18376.10274089972,9215.781041351222,0.0,0.0,0.0,9215.781623865356,0.0,0.0,0.0,18376.10274089972,,,508.0,330.2,12.95,6.35,0.09802,0.0,AIR_STP_TABLE
apc_propellers_7_8x4,apc_propellers_7_8x4,Propeller,10.16,198.12,1.0,PER3_78x4.dat,6.35,101.6,0.01787,68119.21995247217,6.809345053531222e-09,5.305479246884595,0.0,0.0,0.0,5.305479576640479,0.0,0.0,0.0,10.464338101659532,4.844318878884594,0.0,0.0,0.0,4.844319208640479,0.0,0.0,0.0,10.464338101659532,,,198.12,101.6,10.16,6.35,0.01787,0.0,AIR_STP_TABLE
